,review_content
31140,"['unfortunately', 'film', 'much', 'else', 'offer', 'beyond', 'narrative', 'incoherence', 'bad', 'act']"
30048,"['set', 'bar', 'high', 'term', 'murderous', 'yet', 'sympathetic', 'character', 'tense', 'scenario', 'mix', 'conventional', 'thriller', 'element', 'lust', 'jealousy', 'homicide', 'possibility', 'supernatural', 'horror']"
49171,"['remember', 'fine', 'hour', 'burton', 'neo', 'goth', 'sensibility']"
33482,"['espite', 'lovely', 'italian', 'locale', 'relatively', 'appeal', 'cast', 'film', 'far', 'cloy', 'sentimental', 'taste']"
9761,"['soul', 'men', 'tribute', 'mac', 'hayes', 'film', 'also', 'funny', 'often', 'outrageously', 'crude', 'pleasurable']"
37264,"['anyone', 'seek', 'fresh', 'characterization', 'clever', 'plot', 'twist', 'ought', 'buy', 'ride', 'murphy', 'vehicle']"
12599,"['foster', 'movie']"
31902,"['little', 'anything', 'recommend', 'movie']"
42768,"['mansfield', 'park', 'become', 'kind', 'romanticized', 'gloss', 'imaginative', 'grad', 'student', 'thesis', 'meld', 'author', 'character']"
15978,"['soon', 'movie', 'start', 'royce', 'fall', 'sky', 'predator', 'declare', 'go', 'fast', 'fun', 'time', 'part', 'movie', 'totally', 'delivers']"
33206,"['nichols', 'allow', 'wolf', 'evolve', 'well', 'mounted', 'supernatural', 'drama', 'goofy', 'camp']"
21344,"['thin', 'impishly', 'gay', 'enchanting', 'film']"
48550,"['bad', 'plot', 'various', 'element', 'feel', 'recycle', 'write', 'contains', 'many', 'joke', 'funnier']"
1908,"['wincingly', 'earnest', 'comedy', 'drama', 'could', 'rival', 'maple', 'tree', 'canada', 'lead', 'producer', 'sap']"
39129,"['hush', 'gussied', 'classy', 'distaff', 'cast', 'member', 'remain', 'trashy']"
45351,"['one', 'point', 'movie', 'edge', 'fleet', 'impulse', 'run', 'theater', 'might', 'weird', 'say', 'mean', 'compliment', 'good', 'thriller', 'work', 'way', 'sometimes']"
33366,"['richard', 'benjamin', 'labor', 'idea', 'enchant', 'premise', 'directs', 'episodes', 'norman', 'rockwell', 'trenchcoat']"
48631,"['anything', 'action', 'leave', 'cursory', 'adrenaline', 'rush', 'movie', 'though', 'expect', 'think']"
27216,"['one', 'strike', 'disney', 'film', 'classic', 'era', 'almost', 'impressionistic', 'pencil', 'drawing', 'dazzle', 'use', 'color']"
35063,"['screenplay', 'write', 'mckellen', 'crackle', 'spit', 'like', 'roast', 'pig', 'clearly', 'much', 'blast', 'make', 'watch']"
20443,"['sidney', 'lumet', 'film', 'rush', 'whirlwind', 'offer', 'unimaginative', 'way', 'full', 'review', 'spanish']"
25509,"['typical', 'nold', 'shoot']"
3894,"['nothing', 'collection', 'sound', 'byte', 'bias', 'many', 'inflammatory', 'variety', 'speaker', 'hard', 'know', 'good']"
529,"['help', 'think', '000', 'start', 'idea', 'sound', 'like', 'cool', 'wooly', 'mammoth', 'saber', 'toothed', 'tiger', 'people', 'movie', 'go']"
30371,"['relaxed', 'colorful', 'creation', 'remain', 'true', 'rascally', 'human', 'behavior', 'respect', 'unify', 'power', 'music', 'downright', 'irresistible']"
12803,"['seem', 'bit', 'lackluster', 'next', 'original', '1980', 'oscar', 'winner']"
17577,"['world', 'favorite', 'hollywood', 'love', 'story', 'romantic', 'exalt', 'romantic', 'love']"
8278,"['movie', 'like', '2012', 'wreck', 'world', 'front', 'eye', 'long', 'pageant', 'explosion', 'road', 'however', 'deal', 'cataclysmic', 'ruin', 'far', 'different', 'much', 'compelling', 'manner']"
40905,"['possibly', 'sheer', 'fun', 'movie', 'year', 'warn', 'narcotic', 'rush', 'prove', 'addictive']"
2261,"['blockbuster', 'combination', 'blister', 'action', 'smart', 'sci', 'gooey', 'monster']"
28588,"['throw', 'infectious', 'oingo', 'boingo', 'title', 'tune', 'lebrock', 'fine', 'fashion', 'reagan', 'era', 'could', 'offer', 'intoxicated', 'tale', 'large', 'chested', 'knee', 'happy', 'girlfriends', 'one', 'delectable', 'adolescent', 'comedy']"
13984,"['novelty', 'far', 'flung', 'place', 'must', '1956', 'audience', 'bit', 'lessen', 'viewer', 'today']"
28565,"['really', 'good', 'geek', 'anthony', 'michael', 'hall']"
35996,"['first', 'thirty', 'minute', 'picture', 'take', 'solid', 'premise', 'run', 'unfortunately', 'momentum', 'eventually', 'flags', 'last', 'supper', 'meander', 'unnecessarily', 'protract', 'middle', 'segment']"
10731,"['watch', 'death', 'proof', 'instead']"
19322,"['propaganda', 'masquerade', 'drama', 'make', 'decidedly', 'turgid', 'view', 'experience']"
28666,"['danny', 'kaye', 'bing', 'crosby', 'best', 'funny', 'enough', 'together', 'deserve', 'sequel', 'although', 'production', 'number', 'big', 'irving', 'berlin', 'musical', 'successful']"
19761,"['film', 'best', 'scene', 'reserve', '1930s', 'style', 'airplane', 'dog', 'fight']"
14238,"['jury', 'still', 'cyrus', 'ability', 'sustain', 'screen', 'career', 'long', 'term', 'respectable', 'enough', 'first', 'step', 'direction']"
18296,"['enjoy', 'crosby', 'crooner', 'instead', 'showman', 'movie']"
18119,"['due', 'regard', 'author', 'craftsmanship', 'picture', 'version', 'seem', 'well', 'original']"
8474,"['one', 'two', 'idea', 'actually', 'bad', 'rather', 'cute', 'joke', 'mole', 'instance', 'part', 'like', 'run', 'wheel']"
46878,"['beautifully', 'craft', 'intermittently', 'powerful', 'drama', 'even', '147', 'minute', 'maintain', 'interest', 'throughout']"
43626,"['movie', 'spark', 'half', 'dozen', 'incisive', 'performance']"
33833,"['rare', 'film', 'employ', 'redeeming', 'quality', 'film', 'red', 'transcendent']"
23087,"['angela', 'lansbury', 'effective', 'actor', 'among', 'troupe', 'memorable', 'role']"
33302,"['polish', 'high', 'surface', 'gloss', 'nothing', 'lurk', 'beneath', 'nothing']"
30339,"['musical', 'number', 'actually', 'perform', 'screen', 'band', 'sensational']"
24118,"['george', 'romero', 'set', 'new', 'standard', 'horror', 'low', 'budget', 'opus']"
38703,"['satisfactory', 'mainstream', 'entertainment', 'handful', 'major', 'actor', 'juicy', 'minor', 'role', 'toss', 'good', 'measure']"
49169,"['picture', 'feel', 'listless', 'centre']"
48148,"['excels', 'pure', 'visceral', 'thrill', 'merely', 'toddle', 'story', 'character']"
43941,"['visuals', 'large', 'life', 'story', 'fall', 'short']"
47259,"['less', 'plot', 'texture', 'make', 'film', 'engage', 'surprise']"
9867,"['strange', 'little', 'movie', 'igor']"
10154,"['perfunctorily', 'cute', 'selling', 'point', 'squeakuel', 'seamless', 'mix', 'cgi', 'live', 'action', 'go', 'flash']"
16688,"['marian', 'waldman', 'house', 'mother', 'come', 'across', 'life']"
35542,"['plod', 'treatment', 'interesting', 'storyline']"
32561,"['first', 'rate', 'thriller']"
27628,"['erotic', 'shirley', 'temple', 'musical']"
19989,"['1969', 'original', 'though', 'hardly', 'animation', 'classic', 'genuine', 'simple', 'sweetness', 'stem', 'inspiration']"
273,"['film', 'life', 'uneasy', 'intersection', 'affluence', 'compassion', 'well', 'mean', 'well', 'try', 'figure', 'much', 'wealth', 'need', 'give', 'away', 'make', 'difference']"
28453,"['sweet', 'dad', 'son', 'switcheroo', 'booze', 'curse']"
21180,"['total', 'physical', 'transformation', 'often', 'stunning', 'behold', 'selling', 'effective', 'make', 'effect', 'behavior', 'extreme', 'real', 'gusto']"
4312,"['tale', 'troubled', 'family', 'may', 'aspiration', 'like', 'ordinary', 'people', 'fall', 'way', 'short']"
17783,"['like', 'film', 'open', 'mission', 'statement', 'cat', 'people', 'start', 'thus', 'even', 'fog', 'continue', 'lie', 'valley', 'ancient', 'sin', 'cling', 'low', 'place', 'depression', 'world', 'consciousness']"
23495,"['lengthy', 'chase', 'devastate', 'fire', 'final', 'half', 'hour', 'delivers', 'good', 'willis', 'brien', 'assist', 'ray', 'harryhausen', 'earn', 'best', 'special', 'effect', 'oscar', 'effort']"
9769,"['director', 'lee', 'bet', 'everything', 'chemistry', 'get', 'decent', 'pay', 'cast', 'jackson', 'bernie', 'mac']"
1348,"['run', 'scar', 'filled', 'plenty', 'blood', 'splatter', 'violence', 'profanity', 'sexual', 'perversion', 'whatever', 'deviant', 'behavior', 'think', 'cohesiveness', 'finesse']"
32199,"['sometimes', 'vast', 'fortune', 'dot', 'servant', 'great', 'sex', 'jamaican', 'hideaway', 'enough']"
17476,"['carny', 'tightly', 'structure', 'atmospherically', 'rich', 'little', 'movie', 'work']"
27505,"['filmmaker', 'alfred', 'hitchcock', 'delivers', 'slow', 'move', 'yet', 'consistently', 'watchable', 'drama', 'boast', 'brief', 'instance', 'thriller', 'like', 'plot', 'twist']"
3987,"['charles', 'dickens', 'write', 'book', 'year', 'movie', 'even', 'exist', 'write', 'imagination', 'movie', 'able', 'measure']"
33549,"['everywhere', 'look', 'beloved', 'sign', 'demme', 'decay', 'director', 'inattention', 'performance', 'grindingly', 'slow', 'pacing', 'sloppy', 'time', 'incoherent', 'story', 'line', 'strain', 'grandiloquence', 'tone']"
13111,"['director', 'chan', 'wook', 'park', 'old', 'boy', 'field', 'day', 'toss', 'several', 'genre', 'blender', 'concoct', 'deliriously', 'wacky', 'erotic', 'comedic', 'gory', 'twist', 'vampire', 'tale']"
47271,"['unjustly', 'abandon', 'film', 'one', 'see', 'immediately', 'outside', 'chance', 'make', 'stop', 'town', 'probably', 'stay', 'long']"
694,"['lose', 'movie', 'seem', 'like', 'take', 'year', 'end']"
19367,"['trgico', 'constatar', 'que', 'viso', 'bradbury', 'vem', 'tornando', 'cada', 'vez', 'mais', 'real', 'diferena', 'que', 'vez', 'queimados', 'livros', 'sendo', 'simplesmente', 'ignorados']"
14709,"['pet', 'peeve', 'comedy', 'trailer', 'come', 'play', 'reveal', 'best', 'line', 'situation', 'virtually', 'nothing', 'leave', 'full', 'length', 'feature', 'come', 'around', 'case']"
18262,"['comic', 'book', 'stuff', 'help', 'presence', 'rae', 'dawn', 'chong', 'airline', 'stewardess', 'whose', 'sarcastic', 'commentary', 'add', 'comic', 'counterpoint', 'deliberately', 'overscaled', 'action']"
16203,"['one', 'amicus', 'best']"
24754,"['look', 'senseless', 'good', 'time', 'go', 'long', 'way', 'term', 'keep', 'entertained', 'piranha', 'package', 'may', 'everything', 'hop', 'sink', 'teeth']"
1171,"['suffers', 'contemporary', 'take', 'period', 'piece']"
24830,"['edgy', 'intense', 'surprising']"
46449,"['may', 'leave', 'bedazzle', 'leave', 'happy']"
2957,"['detailed', 'affect', 'biography', 'one', 'great', 'soul', 'move', 'humanity', 'forward']"
3446,"['let', 'talk', 'paul', 'rudd', 'think', 'may', 'every', 'film', '2007', 'okay', 'paul', 'rudd', 'become', 'act', 'man', 'god']"
27034,"['one', 'strongly', 'suspicious', 'watch', 'helter', 'skelter', 'film', 'hitchcock', 'much', 'less', 'interested', 'story', 'individual', 'scene']"
46544,"['entertains', 'shallow', 'level']"
24037,"['notorious', 'example', 'fantasize', 'hollywood', 'freely', 'dealt', 'contemporary', 'reality', 'strength', 'come', 'use', 'close', 'two', 'dozen', 'porter', 'song', 'narrative', 'porter', 'always', 'busy', 'next', 'broadway', 'show', 'spend']"
16004,"['predator', 'plunge', 'deep', 'bloodsport', 'honour', 'hunt', 'kill', 'kill', 'psyche', 'side', 'could', 'truly', 'jolt', 'reboot']"
45981,"['feature', 'directorial', 'debut', 'never', 'feel', 'like', 'one', 'field', 'effortless', 'behind', 'camera', 'front', 'one']"
197,"['rebecca', 'hall', 'come', 'genuineness', 'rise', 'holofcener', 'doodlings']"
8845,"['take', 'ovary', 'size', 'alaska', 'update', 'classic', 'like', 'george', 'cukor', '1939', 'catfight', 'woman', 'diane', 'english', 'do', 'nobody', 'thank']"
5000,['engross']
29001,"['strong', 'fiery', 'film', 'good', 'branagh', 'virtually', 'draw', 'fifteen', 'year', 'film', 'career', 'unrepeated', 'success', 'debut']"
13042,"['moody', 'british', 'irish', 'production', 'helen', 'beautifully', 'photograph', 'bless', 'wistfully', 'atmospheric', 'score', 'little', 'bit', 'creaky', 'performance']"
49703,"['gibson', 'make', 'fine', 'frenzied', 'hamlet', 'zeffirelli', 'direction', 'leave', 'something', 'desire']"
12024,"['cage', 'alternate', 'leaden', 'line', 'reading', 'thunderous', 'outburst', 'make', 'accomplished', 'costars', 'ulrich', 'thomsen', 'stephen', 'campbell', 'moore', 'look', 'even', 'well', 'movie', 'bad', 'aspect', 'cgi', 'pack', 'scare', 'whatsoever']"
6312,"['film', 'offer', 'spectacle', 'komodo', 'dragon', 'transport', 'across', 'state', 'line', 'immoral', 'purpose', 'lightly', 'dismiss']"
12148,"['funny', 'thing', 'monumentally', 'stupid', 'anti', 'comedy', 'miss', 'march', 'somehow', 'producer', 'convince', 'playboy', 'sign', 'thing']"
31596,"['denzel', 'washington', 'become', 'malcolm', 'delivers', 'speech', 'way', 'imagine', 'malcolm', 'delivering']"
8686,"['tightly', 'corset', 'title', 'noblewoman', 'less', 'interesting', 'tightly', 'wound', 'people', 'bedevil']"
35741,"['inoffensive', 'yet', 'utterly', 'forgettable', 'endeavor']"
39883,"['one', 'sequence', 'feature', 'manipulation', 'time', 'character', 'undermines', 'everything', 'come']"
1110,"['tough', 'thrilling', 'melodrama']"
4357,"['hit', 'tolerance', 'break', 'point', 'people', 'nonstop', 'bellyache', 'yell', 'baffling', 'hatred', 'one', 'another', 'equally', 'baffle', 'reconciliation', 'kick', 'happen']"
6825,"['since', 'john', 'carpenter', 'one', 'shot', 'intro', 'halloween', 'pov', 'horror', 'good']"
31159,"['bakshi', 'world', 'typically', 'subversive', 'anti', 'nostalgic', 'time', 'brilliantly', 'conceive', 'graft', 'two', 'three', 'dimension', 'unfortunately', 'ingenuity', 'matrix', 'seem', 'short', 'circuit']"
3915,"['breezy', 'doc', 'live', 'title']"
1681,"['play', 'little', 'classy', 'little', 'hip', 'otherwise', 'might', 'due', 'pierce', 'brosnan', 'rascally', 'embracement', 'poke', 'hole', 'image']"
42578,"['overlong', 'underscripted']"
36849,"['create', 'film', 'biography', 'generic', 'serf', 'trivialize', 'subject', 'posthumously', 'extend', 'celebrity', 'packaging', 'process']"
8121,"['outsider', 'adventure', 'strictly', 'open', 'mind', 'present', 'numbness', 'paralysis', 'ironically', 'potential', 'source', 'paroxysm', 'pleasure']"
41428,"['rich', 'vibrant', 'visually', 'spectacular', 'survey', 'change', 'place', 'go', 'past', 'year']"
31349,"['respect', 'full', 'meal', 'deal', 'thing', 'life', 'intelligence', 'truthful', 'drama', 'rueful', 'humor']"
45406,"['tense', 'time', 'confine', 'space', 'director', 'dan', 'trachtenberg', 'take', 'cue', 'alfred', 'hitchcock', 'would', 'love', 'premise', 'film', 'keep', 'tighten', 'screw', 'final', 'big', 'reveal']"
7171,"['none', 'win', 'blend', 'unsettle', 'unsurprising']"
32392,"['movie', 'turn', 'hyperslick', 'quite', 'well', 'make', 'technical', 'sense', 'beautifully', 'photograph', 'design', 'somewhat', 'shallow', 'another', 'exploration', 'perennial', 'passionate', 'teen', 'theme', 'fitting']"
48823,"['something', 'terribly', 'wrong', 'movie', 'take', 'nearly', 'five', 'time', 'long', 'resolve', 'generic', 'love', 'story', 'create', 'infamous', 'battle', 'get', 'title']"
48797,"['pyrotechnic', 'romance', 'like', 'moulin', 'rouge', 'without', 'soul']"
7505,"['ridley', 'scott', 'guy', 'direct', 'thing', 'pretty', 'good']"
37268,"['rest', 'thomas', 'carter', 'movie', 'also', 'pretty', 'distractingly', 'stupid']"
16554,"['dialogue', 'hard', 'boil', 'crackle', 'wit', 'plot', 'fast', 'pace', 'nearly', 'impenetrable', 'humphrey', 'bogart', 'coolly', 'unflappable', 'howard', 'hawkes', 'stylish', 'noir', 'classic']"
26567,"['plot', 'make', 'astaire', 'rogers', 'pair', 'frustrating', 'dance', 'slightly', 'undercut']"
45207,"['let', 'cast', 'fool']"
2571,"['one', 'movie', 'think', 'loud', 'sound', 'shaky', 'camera', 'account', 'scare', 'remind', 'truly', 'scary', 'gaming', 'experience', 'amplify', 'weakness']"
26862,"['absolute', 'classic', 'one', 'great', 'american', 'director']"
11706,"['laugh', 'well', 'least', 'tough', 'tuesday', 'tube', 'meltdown', 'london', 'one', 'chuckle']"
34960,"['casino', 'remind', 'many', 'way', 'brilliance', 'goodfellas', 'way', 'doom', 'casino', 'remain', 'shadow']"
37591,"['yuen', 'fight', 'innovative', 'intense', 'whether', 'whirlwind', 'one', 'one', 'duel', 'one', 'many', 'struggle', 'feature', 'multiple', 'combatant']"
42710,"['handsomely', 'mount', 'literate', 'emotionally', 'sophisticated', 'end', 'affair', 'everything', 'period', 'romance']"
43399,"['find', 'movie', 'tap', 'directly', 'jugular', 'greed', 'fuel', 'late', '90']"
44725,"['period', 'dcor', 'costume', 'production', 'design', 'may', 'overhoned', 'hollywood', 'classic', 'style', 'plot', 'pure', 'melodrama']"
43884,"['although', 'story', 'contains', 'style', 'substance', 'krueger', 'follow', 'manny', 'still', 'plenty', 'offer']"
30190,"['relentless', 'masterpiece', 'brilliant', 'study', 'cause', 'effect', 'nature', 'brutality']"
1911,"['butcher', 'carry', 'film', 'well', 'interpret', 'ralph', 'tangle', 'mixed', 'yearning', 'temper', 'indomitable', 'drive']"
31845,"['sturdy', 'adaptation', 'unforgettable', 'novel']"
18791,"['fredric', 'march', 'work', 'splendid', 'miriam', 'hopkins', 'share', 'honor']"
10110,"['squeakquel', 'painfully', 'high', 'pitch', 'reach', 'frequency', 'could', 'make', 'bat', 'plummet', 'sky', 'clutch', 'little', 'ear', 'agony', 'mosquito', 'equip', 'power', 'tool', 'attempt', 'drill', 'way', 'eardrum']"
7867,"['priest', 'one', 'film', 'forget', 'approximately', 'five', 'minute', 'absolutely', 'nothing', 'memorable']"
30041,"['end', 'much', 'copy', 'justly', 'famous', 'implacable', 'build', 'seal', 'classic', 'status']"
4690,"['could', 'better', 'combination', 'collaborator', 'produce', 'something', 'great', 'definitely', 'cheerful', 'mix', 'juvenility', 'grow', 'relationship', 'angst', 'go', 'smoothly', 'enough', 'worth', 'watch']"
45134,"['want', 'complex', 'snappy', 'end', 'messy', 'mostly', 'turgid', 'instead']"
2880,"['film', 'relies', 'heavily', 'dramatic', 'music', 'thrill', 'effect', 'bit', 'cheesy', 'appear', 'well', 'meant', 'flaw', 'easily', 'forgiven']"
26716,"['date', '70', 'wilder', 'pryor', 'comedy', 'violence', 'curse', 'sex']"
18138,"['cleopatra', 'supercolossal', 'eye', 'filler', 'unprecedented', 'budget', 'show', 'physical', 'opulence', 'throughout', 'also', 'remarkably', 'literate', 'cinematic', 'recreation', 'historic', 'epoch']"
26453,"['minor', 'classic', 'hitch']"
20411,"['one', 'spectacular', 'comedy', 'star', 'vehicle', 'perfectly', 'watchable', 'wet', 'sunday', 'afternoon', 'look', 'almost', 'perspective', 'waste', 'celluloid']"
11927,"['departure', 'whimsical', 'take', 'japanese', 'funeral', 'industry', 'prove', 'surprisingly', 'funny']"
20854,"['masterpiece', 'composition', 'atmosphere', 'subtext']"
48597,"['two', 'decade', 'ago', 'would', 'great', 'movie', 'another', 'round', 'leftover']"
